name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category,timestamp
Mill 1,68915b81f083bcb294d1bddd,6809f67ffc54c40ff1b489cf,Coil Change,2025-08-05 02:23:51.310000+01:00,2025-08-05 02:16:22.310000+01:00,productive,DOWNTIME,449.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 02:16:22.310000+01:00
Mill 1,68915d45f083bcb294d1be50,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 02:24:45.310000+01:00,2025-08-05 02:23:51.310000+01:00,productive,UPTIME,54.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 02:23:51.310000+01:00
Mill 1,68915d7ff083bcb294d1be76,6809f67ffc54c40ff1b489cf,Coil Issue,2025-08-05 02:27:54.310000+01:00,2025-08-05 02:24:45.310000+01:00,unproductive,DOWNTIME,189.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 02:24:45.310000+01:00
Mill 1,68915e37f083bcb294d1bec3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 02:55:34.809000+01:00,2025-08-05 02:27:54.310000+01:00,productive,UPTIME,1660.499,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 02:27:54.310000+01:00
Mill 1,689164a3f083bcb294d1c23f,6809f67ffc54c40ff1b489cf,Break,2025-08-05 03:17:47.809000+01:00,2025-08-05 02:55:34.809000+01:00,unproductive,DOWNTIME,1333.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 02:55:34.809000+01:00
Mill 1,689169d1f083bcb294d1c46b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 03:40:02.809000+01:00,2025-08-05 03:17:47.809000+01:00,productive,UPTIME,1335.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 03:17:47.809000+01:00
Mill 1,68916f19f083bcb294d1c70b,6809f67ffc54c40ff1b489cf,Coil Change,2025-08-05 03:50:24.298000+01:00,2025-08-05 03:40:02.809000+01:00,productive,DOWNTIME,621.489,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 03:40:02.809000+01:00
Mill 1,68917189f083bcb294d1c88a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 03:51:18.298000+01:00,2025-08-05 03:50:24.298000+01:00,productive,UPTIME,54.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 03:50:24.298000+01:00
Mill 1,689171c6f083bcb294d1c8a2,6809f67ffc54c40ff1b489cf,Coil Issue,2025-08-05 03:52:11.298000+01:00,2025-08-05 03:51:18.298000+01:00,unproductive,DOWNTIME,53.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 03:51:18.298000+01:00
Mill 1,689171def083bcb294d1c8aa,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 04:23:24.298000+01:00,2025-08-05 03:52:11.298000+01:00,productive,UPTIME,1873.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 03:52:11.298000+01:00
Mill 1,6891793ff083bcb294d1ccc2,6809f67ffc54c40ff1b489cf,Stamp Change Date/Logo,2025-08-05 04:25:12.298000+01:00,2025-08-05 04:23:24.298000+01:00,productive,DOWNTIME,108.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 04:23:24.298000+01:00
Mill 1,689179b7f083bcb294d1cd51,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 04:26:11.298000+01:00,2025-08-05 04:25:12.298000+01:00,productive,UPTIME,59.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 04:25:12.298000+01:00
Mill 1,689179d5f083bcb294d1cd5f,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 04:32:26.298000+01:00,2025-08-05 04:26:11.298000+01:00,productive,DOWNTIME,375.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 04:26:11.298000+01:00
Mill 1,68917b5bf083bcb294d1ce26,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 04:47:30.775000+01:00,2025-08-05 04:32:26.298000+01:00,productive,UPTIME,904.477,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 04:32:26.298000+01:00
Mill 1,68917ef1f083bcb294d1d00f,6809f67ffc54c40ff1b489cf,Coil Change,2025-08-05 04:55:24.775000+01:00,2025-08-05 04:47:30.775000+01:00,productive,DOWNTIME,474.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 04:47:30.775000+01:00
Mill 1,689180c9f083bcb294d1d118,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 05:44:10.775000+01:00,2025-08-05 04:55:24.775000+01:00,productive,UPTIME,2926.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 04:55:24.775000+01:00
Mill 1,68918c1cf083bcb294d1d7b8,6809f67ffc54c40ff1b489cf,No Reason Provided,2025-08-05 06:00:00+01:00,2025-08-05 05:44:10.775000+01:00,unproductive,DOWNTIME,949.225,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 05:44:10.775000+01:00
Mill 1,68918fd7f083bcb294d1dd97,6809f67ffc54c40ff1b489cf,Finding Tools,2025-08-05 06:19:33.253000+01:00,2025-08-05 06:00:00+01:00,unproductive,DOWNTIME,1173.253,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 06:00:00+01:00
Mill 1,68919482f083bcb294d1e56f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 06:19:55.253000+01:00,2025-08-05 06:19:33.253000+01:00,productive,UPTIME,22.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 06:19:33.253000+01:00
Mill 1,6891949bf083bcb294d1e5c0,6809f67ffc54c40ff1b489cf,Stamp Change Date/Logo,2025-08-05 06:31:08.253000+01:00,2025-08-05 06:19:55.253000+01:00,productive,DOWNTIME,673.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 06:19:55.253000+01:00
Mill 1,68919732f083bcb294d1e8e9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 06:31:42.253000+01:00,2025-08-05 06:31:08.253000+01:00,productive,UPTIME,34.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 06:31:08.253000+01:00
Mill 1,6891974af083bcb294d1e8fd,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-08-05 06:34:31.253000+01:00,2025-08-05 06:31:42.253000+01:00,unproductive,DOWNTIME,169.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 06:31:42.253000+01:00
Mill 1,689197f9f083bcb294d1e963,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 06:34:58.253000+01:00,2025-08-05 06:34:31.253000+01:00,productive,UPTIME,27.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 06:34:31.253000+01:00
Mill 1,6891981af083bcb294d1e9a9,6809f67ffc54c40ff1b489cf,1 person operator ,2025-08-05 06:37:17.253000+01:00,2025-08-05 06:34:58.253000+01:00,productive,DOWNTIME,139.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 06:34:58.253000+01:00
Mill 1,689198b2f083bcb294d1ea1e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 06:52:02.756000+01:00,2025-08-05 06:37:17.253000+01:00,productive,UPTIME,885.503,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 06:37:17.253000+01:00
Mill 1,68919c17f083bcb294d1ecc7,6809f67ffc54c40ff1b489cf,Training,2025-08-05 07:16:32.756000+01:00,2025-08-05 06:52:02.756000+01:00,unproductive,DOWNTIME,1470.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 06:52:02.756000+01:00
Mill 1,6891a1c9f083bcb294d1f279,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 07:57:54.259000+01:00,2025-08-05 07:16:32.756000+01:00,productive,UPTIME,2481.503,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 07:16:32.756000+01:00
Mill 1,6891ab8bf083bcb294d1fb8d,6809f67ffc54c40ff1b489cf,Training,2025-08-05 08:14:59.259000+01:00,2025-08-05 07:57:54.259000+01:00,unproductive,DOWNTIME,1025.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 07:57:54.259000+01:00
Mill 1,6891af81f083bcb294d1fea8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 08:18:15.259000+01:00,2025-08-05 08:14:59.259000+01:00,productive,UPTIME,196.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 08:14:59.259000+01:00
Mill 1,6891b046f083bcb294d1ff5a,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 08:24:07.259000+01:00,2025-08-05 08:18:15.259000+01:00,productive,DOWNTIME,352.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 08:18:15.259000+01:00
Mill 1,6891b1b1f083bcb294d2007e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 08:38:23.259000+01:00,2025-08-05 08:24:07.259000+01:00,productive,UPTIME,856.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 08:24:07.259000+01:00
Mill 1,6891b4f6f083bcb294d2047c,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 08:45:35.259000+01:00,2025-08-05 08:38:23.259000+01:00,productive,DOWNTIME,432.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 08:38:23.259000+01:00
Mill 1,6891b6c0f083bcb294d20605,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:00:08.761000+01:00,2025-08-05 08:45:35.259000+01:00,productive,UPTIME,873.502,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 08:45:35.259000+01:00
Mill 1,6891ba1ef083bcb294d20b13,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 09:01:02.761000+01:00,2025-08-05 09:00:08.761000+01:00,productive,DOWNTIME,54.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 09:00:08.761000+01:00
Mill 1,6891ba59f083bcb294d20b66,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:12:23.761000+01:00,2025-08-05 09:01:02.761000+01:00,productive,UPTIME,681.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:01:02.761000+01:00
Mill 1,6891bd4df083bcb294d20ed9,6809f67ffc54c40ff1b489cf,Training,2025-08-05 09:26:41.761000+01:00,2025-08-05 09:12:23.761000+01:00,unproductive,DOWNTIME,858.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 09:12:23.761000+01:00
Mill 1,6891c061f083bcb294d21279,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:28:02.761000+01:00,2025-08-05 09:26:41.761000+01:00,productive,UPTIME,81.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:26:41.761000+01:00
Mill 1,6891c09af083bcb294d2129b,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-08-05 09:29:21.761000+01:00,2025-08-05 09:28:02.761000+01:00,unproductive,DOWNTIME,79.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 09:28:02.761000+01:00
Mill 1,6891c0e7f083bcb294d212bb,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:29:47.761000+01:00,2025-08-05 09:29:21.761000+01:00,productive,UPTIME,26.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:29:21.761000+01:00
Mill 1,6891c11af083bcb294d212f2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:29:52.761000+01:00,2025-08-05 09:29:47.761000+01:00,productive,DOWNTIME,5.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 09:29:47.761000+01:00
Mill 1,6891c11af083bcb294d212f4,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:30:26.761000+01:00,2025-08-05 09:29:52.761000+01:00,productive,UPTIME,34.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:29:52.761000+01:00
Mill 1,6891c139f083bcb294d2134e,6809f67ffc54c40ff1b489cf,Meeting,2025-08-05 09:55:23.256000+01:00,2025-08-05 09:30:26.761000+01:00,productive,DOWNTIME,1496.495,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 09:30:26.761000+01:00
Mill 1,6891c70ef083bcb294d21962,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:55:50.256000+01:00,2025-08-05 09:55:23.256000+01:00,productive,UPTIME,27.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:55:23.256000+01:00
Mill 1,6891c726f083bcb294d21aa7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:56:07.256000+01:00,2025-08-05 09:55:50.256000+01:00,productive,DOWNTIME,17.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 09:55:50.256000+01:00
Mill 1,6891c742f083bcb294d21aaf,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 09:56:59.256000+01:00,2025-08-05 09:56:07.256000+01:00,productive,UPTIME,52.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:56:07.256000+01:00
Mill 1,6891c76ff083bcb294d21ace,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-08-05 09:57:34.256000+01:00,2025-08-05 09:56:59.256000+01:00,unproductive,DOWNTIME,35.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 09:56:59.256000+01:00
Mill 1,6891c788f083bcb294d21ade,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 10:01:12.256000+01:00,2025-08-05 09:57:34.256000+01:00,productive,UPTIME,218.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 09:57:34.256000+01:00
Mill 1,6891c85ff083bcb294d21bc0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 10:01:22.256000+01:00,2025-08-05 10:01:12.256000+01:00,productive,DOWNTIME,10.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 10:01:12.256000+01:00
Mill 1,6891c876f083bcb294d21bd2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 10:02:14.256000+01:00,2025-08-05 10:01:22.256000+01:00,productive,UPTIME,52.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 10:01:22.256000+01:00
Mill 1,6891c8aff083bcb294d21c09,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-08-05 10:02:47.256000+01:00,2025-08-05 10:02:14.256000+01:00,unproductive,DOWNTIME,33.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 10:02:14.256000+01:00
Mill 1,6891c8c7f083bcb294d21c20,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 10:18:41.256000+01:00,2025-08-05 10:02:47.256000+01:00,productive,UPTIME,954.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 10:02:47.256000+01:00
Mill 1,6891cc80f083bcb294d22020,6809f67ffc54c40ff1b489cf,1 person operator ,2025-08-05 10:22:07.256000+01:00,2025-08-05 10:18:41.256000+01:00,productive,DOWNTIME,206.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 10:18:41.256000+01:00
Mill 1,6891cd54f083bcb294d2211a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 10:46:41.256000+01:00,2025-08-05 10:22:07.256000+01:00,productive,UPTIME,1474.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 10:22:07.256000+01:00
Mill 1,6891d308f083bcb294d227ba,6809f67ffc54c40ff1b489cf,Training,2025-08-05 11:04:05.753000+01:00,2025-08-05 10:46:41.256000+01:00,unproductive,DOWNTIME,1044.497,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 10:46:41.256000+01:00
Mill 1,6891d73af083bcb294d22d80,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 11:35:21.753000+01:00,2025-08-05 11:04:05.753000+01:00,productive,UPTIME,1876.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 11:04:05.753000+01:00
Mill 1,6891de88f083bcb294d238b9,6809f67ffc54c40ff1b489cf,Adjust Mill,2025-08-05 11:39:15.753000+01:00,2025-08-05 11:35:21.753000+01:00,productive,DOWNTIME,234.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 11:35:21.753000+01:00
Mill 1,6891df67f083bcb294d239bf,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 11:48:20.753000+01:00,2025-08-05 11:39:15.753000+01:00,productive,UPTIME,545.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 11:39:15.753000+01:00
Mill 1,6891e189f083bcb294d23c6b,6809f67ffc54c40ff1b489cf,Coil Change,2025-08-05 11:57:19.244000+01:00,2025-08-05 11:48:20.753000+01:00,productive,DOWNTIME,538.491,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 11:48:20.753000+01:00
Mill 1,6891e3a6f083bcb294d23e64,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 12:02:23.244000+01:00,2025-08-05 11:57:19.244000+01:00,productive,UPTIME,304.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 11:57:19.244000+01:00
Mill 1,6891e4d0f083bcb294d23fb4,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 12:10:47.244000+01:00,2025-08-05 12:02:23.244000+01:00,productive,DOWNTIME,504.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 12:02:23.244000+01:00
Mill 1,6891e6cdf083bcb294d241c8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 12:13:31.244000+01:00,2025-08-05 12:10:47.244000+01:00,productive,UPTIME,164.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 12:10:47.244000+01:00
Mill 1,6891e76bf083bcb294d24397,6809f67ffc54c40ff1b489cf,Helping Others,2025-08-05 12:20:47.244000+01:00,2025-08-05 12:13:31.244000+01:00,unproductive,DOWNTIME,436.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 12:13:31.244000+01:00
Mill 1,6891e925f083bcb294d24607,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 12:26:35.244000+01:00,2025-08-05 12:20:47.244000+01:00,productive,UPTIME,348.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 12:20:47.244000+01:00
Mill 1,6891ea6ff083bcb294d2473f,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 12:28:45.244000+01:00,2025-08-05 12:26:35.244000+01:00,productive,DOWNTIME,130.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 12:26:35.244000+01:00
Mill 1,6891eaf9f083bcb294d24767,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 12:35:06.244000+01:00,2025-08-05 12:28:45.244000+01:00,productive,UPTIME,381.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 12:28:45.244000+01:00
Mill 1,6891ec87f083bcb294d248cf,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-08-05 12:43:50.244000+01:00,2025-08-05 12:35:06.244000+01:00,unproductive,DOWNTIME,524.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 12:35:06.244000+01:00
Mill 1,6891ee8af083bcb294d249f4,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 12:44:33.244000+01:00,2025-08-05 12:43:50.244000+01:00,productive,UPTIME,43.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 12:43:50.244000+01:00
Mill 1,6891eea9f083bcb294d24a04,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-08-05 14:53:11.748000+01:00,2025-08-05 12:44:33.244000+01:00,unproductive,DOWNTIME,7718.504,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 12:44:33.244000+01:00
Mill 1,68920ce0f083bcb294d26994,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 15:14:54.748000+01:00,2025-08-05 14:53:11.748000+01:00,productive,UPTIME,1303.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 14:53:11.748000+01:00
Mill 1,689211eff083bcb294d27022,6809f67ffc54c40ff1b489cf,Coil Change,2025-08-05 15:27:11.748000+01:00,2025-08-05 15:14:54.748000+01:00,productive,DOWNTIME,737.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 15:14:54.748000+01:00
Mill 1,689214c8f083bcb294d27429,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 15:28:10.748000+01:00,2025-08-05 15:27:11.748000+01:00,productive,UPTIME,59.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 15:27:11.748000+01:00
Mill 1,68921504f083bcb294d27477,6809f67ffc54c40ff1b489cf,Press Feeder Issue,2025-08-05 15:29:43.748000+01:00,2025-08-05 15:28:10.748000+01:00,unproductive,DOWNTIME,93.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 15:28:10.748000+01:00
Mill 1,6892156af083bcb294d274ee,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 15:35:33.748000+01:00,2025-08-05 15:29:43.748000+01:00,productive,UPTIME,350.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 15:29:43.748000+01:00
Mill 1,689216bdf083bcb294d27717,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 15:40:40.748000+01:00,2025-08-05 15:35:33.748000+01:00,productive,DOWNTIME,307.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 15:35:33.748000+01:00
Mill 1,689217fcf083bcb294d278a8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 15:47:59.748000+01:00,2025-08-05 15:40:40.748000+01:00,productive,UPTIME,439.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 15:40:40.748000+01:00
Mill 1,689219aaf083bcb294d27ad5,6809f67ffc54c40ff1b489cf,No Reason Provided,2025-08-05 16:00:00+01:00,2025-08-05 15:47:59.748000+01:00,unproductive,DOWNTIME,720.252,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 15:47:59.748000+01:00
Mill 1,68921c91f083bcb294d27dd6,6809f67ffc54c40ff1b489cf,Not On Shift,2025-08-05 18:00:00+01:00,2025-08-05 16:00:00+01:00,unproductive,DOWNTIME,7200.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 16:00:00+01:00
Mill 1,689238a4f083bcb294d299c6,6809f67ffc54c40ff1b489cf,Meeting,2025-08-05 18:51:12.769000+01:00,2025-08-05 18:00:00+01:00,productive,DOWNTIME,3072.769,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 18:00:00+01:00
Mill 1,689244a0f083bcb294d2a478,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 18:59:25.769000+01:00,2025-08-05 18:51:12.769000+01:00,productive,UPTIME,493.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 18:51:12.769000+01:00
Mill 1,6892468cf083bcb294d2a5af,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 19:02:42.769000+01:00,2025-08-05 18:59:25.769000+01:00,productive,DOWNTIME,197.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 18:59:25.769000+01:00
Mill 1,6892474bf083bcb294d2a646,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 19:17:17.769000+01:00,2025-08-05 19:02:42.769000+01:00,productive,UPTIME,875.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 19:02:42.769000+01:00
Mill 1,68924acaf083bcb294d2a849,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 19:20:11.769000+01:00,2025-08-05 19:17:17.769000+01:00,productive,DOWNTIME,174.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 19:17:17.769000+01:00
Mill 1,68924b6af083bcb294d2a8b3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 19:27:05.769000+01:00,2025-08-05 19:20:11.769000+01:00,productive,UPTIME,414.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 19:20:11.769000+01:00
Mill 1,68924cfef083bcb294d2a9bb,6809f67ffc54c40ff1b489cf,Coil Change,2025-08-05 19:36:08.769000+01:00,2025-08-05 19:27:05.769000+01:00,productive,DOWNTIME,543.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 19:27:05.769000+01:00
Mill 1,68924f2af083bcb294d2ab2f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 19:45:48.769000+01:00,2025-08-05 19:36:08.769000+01:00,productive,UPTIME,580.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 19:36:08.769000+01:00
Mill 1,68925167f083bcb294d2aca8,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 19:52:27.274000+01:00,2025-08-05 19:45:48.769000+01:00,productive,DOWNTIME,398.505,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 19:45:48.769000+01:00
Mill 1,68925307f083bcb294d2adc3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 20:07:21.274000+01:00,2025-08-05 19:52:27.274000+01:00,productive,UPTIME,894.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 19:52:27.274000+01:00
Mill 1,68925685f083bcb294d2b000,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-08-05 20:13:46.274000+01:00,2025-08-05 20:07:21.274000+01:00,unproductive,DOWNTIME,385.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 20:07:21.274000+01:00
Mill 1,689257f8f083bcb294d2b0ca,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 20:14:17.274000+01:00,2025-08-05 20:13:46.274000+01:00,productive,UPTIME,31.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 20:13:46.274000+01:00
Mill 1,6892580ff083bcb294d2b0d2,6809f67ffc54c40ff1b489cf,Helping Others,2025-08-05 20:17:12.274000+01:00,2025-08-05 20:14:17.274000+01:00,unproductive,DOWNTIME,175.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-08-05 20:14:17.274000+01:00
Mill 1,689258d7f083bcb294d2b1a3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 20:31:38.274000+01:00,2025-08-05 20:17:12.274000+01:00,productive,UPTIME,866.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 20:17:12.274000+01:00
Mill 1,68925c1df083bcb294d2b4bc,6809f67ffc54c40ff1b489cf,change strut pack,2025-08-05 20:32:44.274000+01:00,2025-08-05 20:31:38.274000+01:00,productive,DOWNTIME,66.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-08-05 20:31:38.274000+01:00
Mill 1,68925c6df083bcb294d2b4ea,6809f67ffc54c40ff1b489cf,No Reason Required,2025-08-05 20:38:15.274000+01:00,2025-08-05 20:32:44.274000+01:00,productive,UPTIME,331.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-08-05 20:32:44.274000+01:00
